order_id,user_id,amount,quantity,created_at,status
A2032,0953,318.25,6,2025-06-23T09:57:00Z,PAID
A3623,0572,357.75,8,2025-10-26T10:51:00Z,Pending
A1398,0083,304.61,2,2025-11-16T17:53:00Z,Paid
A1729,0489,,4,2025-07-11T09:22:00Z,Paid
A1932,0146,405.87,5,2025-09-23T18:58:00Z,Refunded
A1655,0595,109.54,,2025-09-14T15:31:00Z,
A2897,0334,340.85,7,2025-07-06T01:08:00Z,PAID
A2481,0062,477.9,8,2025-07-13T07:38:00Z,Refunded
A3693,0245,159.96,1,2025-06-16T13:47:00Z,Refunded
A2388,0498,499.5,6,2025-03-27T22:04:00Z,paid
A1452,0706,,1,2025-06-01T07:44:00Z,Pending
A4459,0032,268.13,2,2025-06-05T03:11:00Z,refunded
A2500,0492,413.98,,2025-03-03T12:03:00Z,Paid
A3057,0452,234.74,9,2025-01-07T09:07:00Z,Pending
A0375,0887,55.26,8,2025-10-23T19:47:00Z,refunded
A1486,0171,,1,2025-05-06T03:36:00Z,Paid
A0132,0542,377.05,3,2025-03-23T12:08:00Z,PAID
A3199,0220,360.1,1,2025-06-30T03:22:00Z,Refunded
A1025,0081,251.15,3,2025-03-21T19:59:00Z,PAID
A2300,0240,155.06,,,Refunded
A3500,0719,,7,2025-01-11T05:47:00Z,paid
A4027,0203,288.34,2,2025-12-18T23:16:00Z,PAID
A0743,0730,132.14,4,2025-08-17T01:24:00Z,Refunded
A1870,0113,390.79,7,2025-10-27T05:32:00Z,
A1938,0968,380.89,2,2025-01-29T09:42:00Z,PAID
A4096,0481,243.11,2,2025-08-23T03:25:00Z,Refunded
A2251,0359,145.19,1,2025-05-02T00:36:00Z,Paid
A2014,0533,479.16,,2025-02-13T03:57:00Z,
A2858,0450,303.46,5,,Pending
A1812,0867,450.13,4,2025-02-04T04:42:00Z,paid
A0088,0172,458.25,4,2025-09-22T05:01:00Z,paid
A2381,0750,338.2,4,2025-04-16T18:25:00Z,Pending
A0994,0193,357.32,2,2025-01-28T11:02:00Z,PAID
A2782,0968,491.67,9,,Paid
A0324,0028,400.68,7,2025-02-11T19:47:00Z,Pending
A4439,0503,306.44,4,2025-05-20T07:49:00Z,Paid
A0314,0052,343.07,4,2025-09-10T13:44:00Z,refund
A2453,0224,,6,2025-09-15T10:51:00Z,paid
A2474,0035,433.79,,2025-03-29T02:21:00Z,PAID
A2514,0047,312.78,6,2025-04-13T08:36:00Z,refunded
A2119,0827,149.05,,2025-06-29T11:42:00Z,refund
A4474,0956,107.5,,2025-06-02T01:49:00Z,Refunded
A3709,0095,421.95,6,2025-04-15T16:20:00Z,Paid
A2796,0328,104.62,,2025-06-25T22:26:00Z,Refunded
A0494,0237,57.06,9,,PAID
A3473,0286,,6,2025-08-14T06:18:00Z,refunded
A3083,0383,36.25,4,2025-08-08T14:49:00Z,Paid
A1678,0930,220.08,7,2025-02-21T04:49:00Z,Pending
A3297,0351,406.33,6,2025-12-04T21:36:00Z,PAID
A3962,0382,41.95,9,2025-06-25T23:32:00Z,refunded
A4219,0121,155.57,3,2025-11-17T04:34:00Z,PAID
A0648,0654,221.7,3,2025-01-08T21:41:00Z,Refunded
A3802,0007,352.15,5,2025-09-16T01:09:00Z,
A2640,0135,438.15,5,,paid
A1272,0480,,4,2025-10-03T07:23:00Z,refunded
A3060,0567,,5,2025-07-29T16:07:00Z,
A4668,0351,68.68,,,Refunded
A2449,0537,304.35,4,2025-03-16T08:43:00Z,Paid
A0068,0107,109.41,8,2025-10-03T22:52:00Z,refunded
A0033,0936,436.03,3,2025-10-10T21:36:00Z,Paid
A1122,0424,69.81,4,2025-06-16T01:55:00Z,
A1308,0052,147.39,2,,PAID
A4472,0833,346.96,1,2025-09-20T00:16:00Z,
A4955,0461,412.21,3,,Refunded
A1692,0154,357.47,6,2025-08-22T07:55:00Z,refunded
A0198,0005,435.6,8,2025-06-30T11:07:00Z,refunded
A0620,0597,357.68,4,2025-10-31T08:21:00Z,Refunded
A0069,0452,302.3,5,2025-07-25T14:16:00Z,refunded
A3305,0420,22.85,9,2025-06-02T12:04:00Z,paid
A4825,0817,264.85,8,2025-05-01T13:00:00Z,PAID
A1363,0720,475.06,9,2025-08-13T02:07:00Z,
A0358,0783,77.12,8,2025-05-24T00:26:00Z,paid
A1574,0855,132.05,1,2025-04-14T12:53:00Z,Paid
A4643,0925,408.34,3,2025-03-06T03:39:00Z,Pending
A3771,0173,13.24,8,2025-09-26T04:03:00Z,PAID
A0201,0214,471.45,3,2025-12-11T07:39:00Z,Refunded
A0550,0795,256.47,7,,paid
A2464,0058,153.44,2,2025-05-10T01:59:00Z,
A2880,0536,112.01,1,2025-01-01T11:39:00Z,refunded
A4611,0109,431.55,,2025-02-12T10:19:00Z,Pending
A3004,0961,444.72,5,2025-09-09T13:24:00Z,refunded
A0069,0452,302.3,5,2025-07-25T09:16:00Z,PAID
A3799,0398,,3,2025-08-31T07:19:00Z,PAID
A0029,0287,393.31,5,2025-04-27T15:52:00Z,refund
A4801,0460,422.54,3,2025-03-12T08:39:00Z,refund
A0021,0471,385.58,7,2025-05-06T06:43:00Z,refunded
A0308,0526,40.5,,2025-02-10T14:47:00Z,Refunded
A4787,0608,97.79,6,2025-01-24T12:48:00Z,Pending
A0961,0831,490.65,9,2025-10-21T13:42:00Z,refund
A2825,0854,,9,2025-11-04T13:33:00Z,refunded
A2002,0401,439.94,8,2025-11-26T01:40:00Z,Refunded
A1968,0896,45.04,,2025-12-03T19:32:00Z,refunded
A3279,0071,388.63,7,2025-05-16T19:32:00Z,Paid
A2258,0021,414.73,3,2025-05-14T21:48:00Z,PAID
A0164,0722,203.67,7,2025-06-04T03:07:00Z,
A2305,0396,,5,2025-05-30T21:12:00Z,refund
A4284,0462,107.96,5,,paid
A1627,0859,152.97,6,2025-04-09T07:53:00Z,refund
A3885,0332,466.13,6,,Refunded
A1273,0947,,2,2025-10-04T23:10:00Z,Pending
A2980,0843,179.76,5,2025-08-10T05:48:00Z,Pending
A2950,0409,469.91,1,2025-10-21T05:07:00Z,paid
A2787,0014,248.27,2,2025-07-31T23:12:00Z,refunded
A4477,0508,175.8,6,,paid
A3239,0523,120.84,3,,Refunded
A0078,0516,77.17,9,2025-02-18T20:05:00Z,Paid
A4908,0920,360.94,3,2025-01-23T16:00:00Z,refunded
A4554,0676,68.4,6,2025-11-29T00:14:00Z,Refunded
A0920,0303,186.45,,2025-03-22T16:04:00Z,Paid
A3193,0584,280.49,4,2025-02-21T10:34:00Z,refund
A4853,0269,174.47,3,2025-12-17T01:48:00Z,Paid
A2253,0757,385.39,3,2025-04-16T01:05:00Z,refunded
A4809,0365,353.58,2,2025-09-19T03:01:00Z,PAID
A2364,0455,231.12,3,2025-03-04T01:14:00Z,Paid
A2546,0668,395.67,9,2025-03-09T11:32:00Z,Pending
A2786,0894,166.47,,2025-08-24T13:55:00Z,paid
A4797,0823,135.0,6,2025-04-28T22:53:00Z,paid
A2115,0108,8.14,,2025-07-07T07:41:00Z,Paid
A0729,0702,122.1,7,2025-10-01T10:00:00Z,paid
A3313,0796,159.81,3,2025-02-22T21:14:00Z,Pending
A2241,0377,152.08,7,2025-01-15T14:46:00Z,refund
A4512,0537,435.57,9,2025-05-17T19:23:00Z,paid
A4158,0314,317.98,8,2025-11-01T07:51:00Z,PAID
A0044,0904,464.4,9,2025-01-16T16:49:00Z,Refunded
A0511,0240,449.68,,2025-10-01T14:08:00Z,paid
A4768,0288,323.28,4,2025-05-15T20:41:00Z,Pending
A3612,0287,31.85,9,2025-01-16T18:07:00Z,refunded
A0642,0487,165.19,1,2025-04-06T22:36:00Z,paid
A3413,0906,321.94,4,2025-08-23T02:16:00Z,Refunded
A2688,0605,479.76,8,2025-11-19T13:41:00Z,paid
A2645,0022,168.65,6,2025-04-24T17:12:00Z,Pending
A4857,0256,143.25,,,PAID
A0109,0064,447.33,2,2025-04-08T02:10:00Z,
A2732,0398,248.16,5,2025-06-08T17:30:00Z,paid
A0640,0873,54.46,2,2025-01-08T04:38:00Z,Pending
A0933,0567,281.38,6,2025-07-13T17:50:00Z,Pending
A4307,0418,,9,2025-12-12T21:36:00Z,
A0310,0014,253.59,3,2025-06-29T06:16:00Z,PAID
A1549,0180,424.98,2,2025-03-07T00:27:00Z,PAID
A4687,0271,240.57,3,2025-12-22T09:15:00Z,refund
A3125,0741,46.42,5,2025-01-30T06:48:00Z,PAID
A3286,0521,320.15,3,2025-07-03T03:49:00Z,refunded
A1636,0441,,5,2025-05-28T06:04:00Z,paid
A0012,0783,487.5,8,2025-04-26T12:41:00Z,refunded
A4655,0666,,7,2025-10-16T12:32:00Z,paid
A4055,0004,450.09,4,2025-02-13T15:07:00Z,Pending
A4851,0757,324.55,7,2025-04-26T16:52:00Z,refunded
A0076,0139,256.95,3,,refunded
A4819,0299,,4,2025-03-02T21:53:00Z,paid
A4893,0710,26.36,3,2025-03-19T18:49:00Z,
A3683,0482,422.69,1,2025-07-11T19:59:00Z,Pending
A3803,0458,316.96,3,2025-07-17T22:20:00Z,Paid
A4260,0296,265.88,,2025-09-25T20:44:00Z,PAID
A2890,0420,390.46,7,2025-07-10T15:33:00Z,refunded
A4931,0554,163.52,,2025-05-23T13:32:00Z,Paid
A4056,0791,79.17,9,2025-10-25T19:10:00Z,
A1235,0611,199.3,5,2025-03-16T22:00:00Z,refund
A1300,0279,117.22,6,2025-09-02T15:05:00Z,refunded
A3273,0156,208.71,5,2025-06-17T14:07:00Z,
A0031,0797,444.68,,2025-11-17T23:03:00Z,Refunded
A1562,0305,,,2025-08-09T20:54:00Z,Refunded
A3403,0963,344.73,6,2025-03-12T21:32:00Z,Paid
A1008,0586,,8,2025-05-22T19:01:00Z,Pending
A1600,0064,,3,2025-11-10T07:46:00Z,Paid
A3242,0898,323.27,3,2025-02-22T15:09:00Z,paid
A0234,0061,,4,2025-07-11T06:02:00Z,PAID
A3571,0141,339.46,1,2025-07-29T05:00:00Z,paid
A4255,0837,52.29,9,2025-05-17T11:35:00Z,paid
A0202,0417,9.0,4,2025-06-07T09:13:00Z,refund
A0019,0245,,8,2025-04-05T21:58:00Z,refunded
A0813,0025,349.26,4,2025-05-26T03:14:00Z,Paid
A4833,0890,340.16,1,2025-01-24T08:00:00Z,Refunded
A3062,0340,379.66,1,2025-05-08T23:35:00Z,
A3348,0907,257.63,9,2025-05-11T04:26:00Z,Paid
A2042,0628,176.0,5,2025-03-18T13:59:00Z,refund
A0508,0925,119.23,8,2025-11-28T06:01:00Z,PAID
A2372,0238,235.27,1,2025-09-04T23:33:00Z,paid
A3953,0700,72.92,4,2025-02-21T02:07:00Z,PAID
A0460,0958,202.44,,2025-09-09T19:54:00Z,paid
A4088,0080,439.24,1,2025-12-15T08:09:00Z,Pending
A3562,0882,107.11,6,2025-05-25T23:20:00Z,
A1921,0882,402.58,9,,PAID
A4169,0432,422.45,6,2025-12-17T17:13:00Z,Pending
A0562,0394,158.92,1,2025-01-05T08:18:00Z,paid
A0741,0069,473.45,3,2025-12-01T11:32:00Z,Pending
A2613,0296,441.46,6,2025-04-02T14:35:00Z,PAID
A3394,0672,181.09,2,,Paid
A4449,0471,119.24,8,2025-02-12T16:47:00Z,PAID
A3604,0750,206.21,,2025-07-14T13:16:00Z,Refunded
A1407,0846,45.61,8,2025-03-15T12:46:00Z,PAID
A2415,0094,17.42,,2025-04-19T01:07:00Z,PAID
A0986,0796,60.88,1,2025-11-23T10:09:00Z,Paid
A4523,0574,70.35,6,2025-08-21T18:00:00Z,Paid
A4792,0617,274.26,5,2025-06-28T06:55:00Z,
A0118,0901,261.86,8,,
A2763,0738,105.47,2,,PAID
A2420,0044,111.11,7,2025-06-02T12:52:00Z,Paid
A1168,0928,346.5,3,2025-04-01T18:02:00Z,Refunded
A2181,0600,,7,2025-07-16T06:44:00Z,Paid
A2057,0587,83.5,,2025-02-28T07:09:00Z,PAID
A3149,0129,473.14,1,2025-03-29T07:24:00Z,PAID
A3890,0706,453.77,,2025-01-27T23:51:00Z,refund
A1032,0589,374.52,4,,paid
A4360,0653,263.34,8,2025-11-17T05:50:00Z,Refunded
A2712,0608,233.27,,2025-12-03T00:31:00Z,refund
A2092,0973,213.58,9,2025-03-25T00:23:00Z,refund
A2904,0479,228.87,,2025-10-27T12:56:00Z,PAID
A0239,0891,370.01,1,2025-04-10T23:38:00Z,Refunded
A1866,0547,,1,2025-10-26T09:02:00Z,refunded
A0831,0924,435.08,3,2025-08-04T20:15:00Z,paid
A1845,0074,242.1,8,2025-12-07T00:31:00Z,Refunded
A2140,0676,,,2025-10-05T05:06:00Z,Pending
A4330,0400,396.78,,2025-01-07T16:24:00Z,refund
A1138,0286,408.34,9,,Pending
A2969,0986,95.73,6,,Refunded
A2628,0062,56.49,5,2025-02-22T02:52:00Z,refund
A1293,0570,208.76,4,2025-01-21T02:44:00Z,Refunded
A0113,0202,95.44,8,2025-03-07T03:04:00Z,Pending
A2849,0796,461.54,2,2025-09-10T06:27:00Z,
A4703,0704,398.91,4,2025-01-02T07:12:00Z,Paid
A4764,0872,287.95,9,2025-08-17T22:29:00Z,Pending
A0959,0197,440.33,1,2025-02-22T20:02:00Z,Refunded
A2485,0152,54.4,3,2025-07-14T03:35:00Z,PAID
A4478,0650,342.75,8,2025-01-02T02:38:00Z,Pending
A2854,0879,318.51,2,2025-01-28T17:49:00Z,paid
A0654,0585,60.08,8,2025-11-15T01:12:00Z,refund
A2094,0025,,2,2025-05-22T00:48:00Z,PAID
A3110,0912,263.55,,2025-11-17T13:31:00Z,
A4521,0427,486.04,6,2025-01-26T22:44:00Z,
A1380,0003,352.98,6,2025-05-21T10:19:00Z,refunded
A2001,0755,250.17,4,2025-10-20T11:27:00Z,paid
A4256,0936,92.45,8,2025-04-18T12:14:00Z,PAID
A1838,0966,21.18,,,refund
A2250,0981,97.91,7,2025-01-07T21:50:00Z,Paid
A0011,0672,292.39,5,2025-12-13T19:46:00Z,refunded
A4974,0467,386.21,5,2025-04-22T16:01:00Z,PAID
A3162,0477,115.1,5,2025-12-17T22:41:00Z,
A1662,0015,354.26,8,2025-09-03T10:20:00Z,refund
A1580,0937,337.75,7,2025-01-16T02:53:00Z,Paid
A2502,0527,325.41,6,2025-07-19T04:30:00Z,Pending
A0476,0465,12.85,4,,Pending
A0875,0505,18.31,,2025-06-07T09:04:00Z,paid
A0193,0038,350.98,1,2025-06-04T15:03:00Z,refund
A1315,0110,45.13,8,2025-11-10T23:56:00Z,paid
A0838,0216,152.17,4,2025-08-03T19:32:00Z,Refunded
A3228,0113,211.18,1,2025-03-16T19:43:00Z,PAID
A0251,0070,221.12,9,2025-03-25T08:07:00Z,Refunded
A4817,0889,486.71,9,2025-05-02T18:50:00Z,refund
A4353,0469,367.81,1,2025-03-04T15:50:00Z,refund
A3685,0863,269.78,,2025-08-13T05:54:00Z,Paid
A2137,0587,430.8,5,2025-10-03T11:03:00Z,refunded
A0287,0411,374.88,4,2025-07-13T03:11:00Z,paid
A2003,0840,,2,2025-12-17T09:52:00Z,
A2000,0679,249.06,7,2025-04-26T12:09:00Z,paid
A4025,0749,234.81,5,2025-06-25T01:11:00Z,refunded
A4087,0663,405.29,2,2025-03-06T05:01:00Z,Refunded
A3088,0178,312.28,9,2025-06-22T05:32:00Z,refunded
A2202,0674,301.32,1,2025-08-08T12:06:00Z,paid
A0507,0948,146.06,7,2025-01-26T15:00:00Z,refunded
A0238,0985,,,2025-04-06T21:21:00Z,refunded
A2205,0214,458.61,,2025-05-13T00:25:00Z,Refunded
A0168,0024,83.57,7,2025-07-13T21:00:00Z,refunded
A2209,0549,,8,2025-09-14T09:10:00Z,Pending
A4583,0638,334.32,,2025-10-25T11:47:00Z,refunded
A4677,0677,479.29,6,2025-04-18T20:24:00Z,PAID
A0404,0932,263.03,7,2025-12-12T09:34:00Z,Paid
A0516,0155,49.67,4,2025-05-27T05:51:00Z,Refunded
A2931,0090,,6,2025-04-27T17:04:00Z,Paid
A3750,0787,482.38,8,2025-10-18T06:15:00Z,PAID
A0924,0547,28.26,6,2025-02-15T03:42:00Z,PAID
A2997,0043,179.51,6,2025-08-17T15:29:00Z,refunded
A0657,0896,166.33,8,,Refunded
A4710,0705,281.12,1,2025-07-22T10:42:00Z,
A2900,0654,67.76,2,2025-08-14T21:51:00Z,paid
A2126,0883,39.35,4,2025-01-23T12:04:00Z,Refunded
A3340,0012,,5,2025-07-22T03:50:00Z,Refunded
A3166,0191,253.72,9,,Pending
A1886,0342,103.68,8,2025-08-28T08:46:00Z,Paid
A1608,0368,166.03,6,2025-04-16T18:10:00Z,PAID
A0256,0463,,2,2025-03-13T14:04:00Z,PAID
A2834,0662,6.25,6,2025-09-22T20:05:00Z,refunded
A0629,0925,401.07,9,2025-11-28T19:45:00Z,refunded
A4163,0725,281.4,4,2025-04-16T23:07:00Z,refunded
A4542,0214,127.74,2,2025-01-22T15:45:00Z,Refunded
A2389,0738,430.25,8,2025-08-08T23:38:00Z,Paid
A0904,0364,,9,2025-07-26T10:44:00Z,Pending
A3331,0414,372.17,2,2025-09-11T02:53:00Z,refund
A3466,0808,67.42,6,2025-01-25T12:41:00Z,Pending
A1948,0154,71.32,2,2025-01-27T21:52:00Z,refund
A4429,0772,491.73,7,2025-07-12T20:12:00Z,Refunded
A3255,0856,125.58,2,2025-09-27T21:25:00Z,refund
A2492,0219,475.89,8,2025-04-15T05:49:00Z,Pending
A0246,0647,168.79,6,2025-11-30T14:35:00Z,refunded
A1003,0742,317.57,5,2025-01-07T18:37:00Z,refunded
A1745,0512,376.05,5,2025-07-08T10:25:00Z,paid
A2516,0561,338.91,2,,
A3274,0596,363.79,6,2025-05-28T15:59:00Z,
A3539,0950,257.07,4,,refund
A1279,0091,253.2,9,,Refunded
A3477,0748,110.57,,2025-02-14T08:58:00Z,paid
A1151,0472,419.17,,2025-11-12T20:33:00Z,refunded
A4993,0205,111.06,,2025-02-25T18:46:00Z,Refunded
A4556,0016,,5,2025-06-02T08:06:00Z,Pending
A0955,0259,83.49,9,2025-09-28T10:53:00Z,Pending
A1859,0448,345.04,1,2025-03-04T22:17:00Z,Pending
A1711,0053,26.99,3,2025-10-14T06:44:00Z,
A0985,0507,327.46,,2025-07-28T02:30:00Z,
A0381,0771,41.81,3,2025-02-11T04:59:00Z,paid
A4456,0083,111.71,,2025-02-26T13:23:00Z,refunded
A3289,0200,111.62,2,2025-02-17T18:37:00Z,PAID
A1766,0563,,7,2025-03-07T19:37:00Z,refunded
A2509,0972,442.21,,2025-08-23T22:43:00Z,
A4261,0446,98.35,4,,
A2926,0224,311.56,1,2025-05-22T23:30:00Z,Pending
A1637,0185,253.87,1,,
A1908,0313,54.64,,2025-02-17T12:33:00Z,PAID
A0825,0577,,7,2025-01-11T21:35:00Z,Paid
A0799,0888,122.3,4,2025-09-15T07:51:00Z,paid
A0200,0305,392.78,9,,refunded
A2153,0680,444.02,7,2025-03-04T00:30:00Z,paid
A0805,0118,144.1,2,2025-05-13T11:15:00Z,refunded
A1322,0509,398.23,,2025-03-18T00:27:00Z,refunded
A0742,0030,95.35,4,2025-10-23T14:47:00Z,PAID
A4034,0029,493.77,7,,Refunded
A3379,0817,150.47,8,2025-11-09T11:31:00Z,
A0356,0402,,8,2025-03-26T16:49:00Z,refunded
A2990,0685,314.61,8,2025-09-28T05:12:00Z,paid
A0907,0941,,8,2025-11-03T09:42:00Z,Refunded
A2910,0698,352.53,2,2025-10-19T06:14:00Z,
A0357,0375,290.26,6,2025-10-13T23:14:00Z,Refunded
A4371,0823,214.38,8,,refunded
A2416,0749,475.31,9,2025-01-12T13:46:00Z,refund
A4957,0164,193.28,8,2025-10-06T07:06:00Z,PAID
A2840,0193,13.53,1,2025-02-06T14:51:00Z,
A0892,0136,246.16,7,2025-06-08T20:01:00Z,PAID
A0867,0696,42.27,6,2025-06-22T16:10:00Z,Pending
A1051,0870,480.71,7,2025-08-06T08:52:00Z,
A3134,0035,79.32,8,2025-10-23T04:39:00Z,Refunded
A0072,0583,409.21,5,2025-03-20T12:39:00Z,refunded
A3665,0483,304.83,,2025-11-05T17:00:00Z,Pending
A1509,0750,215.84,4,2025-08-19T05:50:00Z,Paid
A0854,0242,,7,2025-09-29T07:41:00Z,
A4871,0074,432.1,9,2025-12-15T00:45:00Z,Pending
A2424,0352,210.02,4,2025-08-09T16:41:00Z,
A4328,0287,201.58,5,2025-02-18T00:15:00Z,paid
A4300,0667,150.36,1,2025-11-02T01:06:00Z,Pending
A0643,0737,196.22,3,2025-04-03T22:16:00Z,PAID
A3399,0367,252.85,6,2025-12-08T06:29:00Z,Pending
A2493,0404,411.26,1,2025-09-03T12:15:00Z,refunded
A3632,0637,341.44,3,2025-02-02T06:23:00Z,
A0181,0539,5.78,6,2025-09-28T19:26:00Z,refunded
A3823,0250,367.07,4,2025-02-24T05:02:00Z,paid
A3936,0644,457.61,3,2025-01-02T11:18:00Z,refund
A0215,0182,463.52,7,,
A0535,0061,211.79,3,2025-03-03T04:41:00Z,Paid
A0467,0634,471.26,2,2025-03-13T03:03:00Z,refunded
A2408,0821,313.56,7,2025-01-08T16:42:00Z,
A3007,0517,271.17,7,,Refunded
A2369,0260,431.64,9,2025-04-23T19:27:00Z,refunded
A2865,0323,153.61,3,2025-05-28T09:47:00Z,Pending
A0859,0684,457.95,5,,refund
A0454,0349,309.43,7,2025-07-31T18:43:00Z,Refunded
A0398,0878,258.02,5,2025-01-04T06:51:00Z,refunded
A0247,0831,225.93,,2025-08-28T13:26:00Z,PAID
A3393,0916,291.56,2,2025-02-15T04:57:00Z,Refunded
A3568,0960,448.28,1,2025-06-20T01:49:00Z,PAID
A3087,0430,34.43,3,2025-11-10T08:37:00Z,Paid
A0128,0958,267.94,5,,refunded
A4210,0158,51.91,9,2025-07-14T12:37:00Z,
A4855,0652,371.32,6,,paid
A2789,0312,426.97,2,2025-11-17T16:49:00Z,Paid
A4990,0077,299.6,6,2025-09-04T13:01:00Z,Paid
A2565,0257,115.5,9,2025-10-08T01:50:00Z,Pending
A0489,0149,245.0,8,2025-04-18T16:40:00Z,Paid
A3238,0199,136.56,,2025-09-13T13:39:00Z,
A0189,0734,183.45,9,,refunded
A0405,0644,239.52,2,2025-02-15T01:10:00Z,refunded
A4737,0747,94.49,,2025-04-17T22:23:00Z,Pending
A3283,0848,359.09,3,2025-06-01T19:49:00Z,paid
A0544,0816,268.95,4,,Paid
A3369,0730,457.72,5,2025-05-15T09:36:00Z,Pending
A4017,0060,306.29,2,2025-09-08T06:07:00Z,paid
A3342,0777,480.88,6,2025-10-10T17:03:00Z,paid
A2068,0684,472.33,1,2025-10-12T01:04:00Z,Pending
A2642,0412,194.7,,2025-11-22T17:48:00Z,Paid
A4933,0557,161.96,4,2025-04-16T16:23:00Z,Paid
A0131,0074,195.69,9,2025-02-28T22:19:00Z,refunded
A1390,0781,,3,2025-08-10T10:31:00Z,
A4615,0485,164.45,3,2025-07-13T09:23:00Z,Paid
A0377,0520,7.68,9,2025-10-13T21:01:00Z,Refunded
A3006,0426,447.87,2,2025-03-05T10:39:00Z,paid
A2490,0747,,1,,refund
A4400,0311,290.38,,2025-07-25T00:41:00Z,
A3993,0982,62.89,6,2025-10-18T11:57:00Z,Paid
A3401,0421,377.84,7,2025-02-23T07:02:00Z,Paid
A0417,0003,165.82,9,2025-04-10T15:03:00Z,paid
A1258,0776,172.61,8,2025-06-09T07:43:00Z,paid
A2572,0553,,3,,Paid
A0184,0124,34.62,6,2025-03-20T09:08:00Z,paid
A1864,0199,245.67,6,2025-06-03T07:22:00Z,Refunded
A0198,0005,435.6,,2025-06-30T06:07:00Z,Paid
A3352,0002,146.68,9,,Refunded
A0402,0749,259.99,1,2025-11-23T10:47:00Z,Pending
A4845,0623,425.43,5,2025-12-20T18:02:00Z,refunded
A0242,0709,41.21,7,2025-03-29T07:40:00Z,refunded
A4758,0089,450.2,4,2025-04-13T02:32:00Z,paid
A1250,0171,302.36,7,2025-10-19T04:04:00Z,refunded
A0035,0498,343.13,9,2025-01-05T01:40:00Z,refunded
A2563,0743,10.52,2,2025-07-12T17:27:00Z,PAID
A3505,0299,13.44,9,2025-06-26T15:00:00Z,paid
A0380,0698,162.42,8,2025-02-23T15:56:00Z,refunded
A2551,0863,84.83,2,,Pending
A2011,0134,498.03,4,2025-01-11T10:39:00Z,Paid
A1147,0758,479.8,2,2025-03-08T12:42:00Z,
A1241,0258,362.68,5,2025-11-16T17:25:00Z,Pending
A1283,0720,215.42,4,2025-09-26T13:40:00Z,
A0088,0172,458.25,4,2025-09-22T10:01:00Z,refunded
A4922,0034,400.25,2,2025-09-28T20:40:00Z,PAID
A1836,0465,19.71,8,2025-09-29T20:55:00Z,Refunded
A3979,0624,,4,2025-09-22T03:04:00Z,
A2692,0689,55.85,7,,Refunded
A1064,0724,29.42,7,2025-12-22T18:24:00Z,Refunded
A0514,0370,175.34,2,2025-01-09T06:22:00Z,Paid
A0946,0253,404.13,,2025-11-14T11:45:00Z,Paid
A0117,0210,218.17,6,2025-09-12T04:13:00Z,refunded
A4460,0227,300.18,1,2025-10-10T02:02:00Z,Refunded
A4142,0465,408.27,1,2025-05-23T05:03:00Z,refund
A4634,0553,229.54,,2025-02-06T12:19:00Z,Refunded
A2792,0319,292.63,9,2025-07-31T02:45:00Z,PAID
A2103,0764,187.33,9,2025-09-11T18:40:00Z,refund
A3928,0848,419.43,1,2025-12-03T06:58:00Z,refund
A0307,0810,213.66,5,2025-06-24T22:14:00Z,PAID
A2776,0957,470.43,5,2025-01-02T14:32:00Z,Paid
A4992,0075,306.6,4,2025-03-26T08:59:00Z,PAID
A3894,0309,,2,2025-01-24T08:14:00Z,PAID
A2270,0343,,9,2025-12-01T20:29:00Z,Refunded
A3311,0501,86.83,8,2025-09-17T13:12:00Z,refund
A0233,0341,321.38,3,2025-03-16T18:21:00Z,refund
A2087,0317,25.73,,2025-04-09T15:00:00Z,
A3480,0206,239.34,8,2025-09-21T00:02:00Z,Paid
A1628,0570,370.14,7,,
A1799,0522,23.12,2,2025-11-17T12:32:00Z,Pending
A1361,0186,117.35,6,2025-07-06T06:00:00Z,refunded
A0442,0032,271.53,8,2025-02-01T12:08:00Z,Paid
A4277,0284,196.5,5,2025-06-16T16:51:00Z,refunded
A2299,0099,359.91,5,2025-07-06T19:35:00Z,Pending
A4886,0109,470.86,6,2025-12-22T14:56:00Z,Refunded
A2330,0847,63.81,4,2025-10-18T00:51:00Z,refunded
A4810,0514,375.89,9,2025-08-23T04:07:00Z,paid
A0130,0672,342.62,,2025-08-09T19:02:00Z,Paid
A1714,0832,461.33,4,2025-11-20T16:26:00Z,Refunded
A3800,0013,117.48,6,,Paid
A4493,0179,149.04,6,2025-03-12T00:21:00Z,refunded
A1946,0602,,6,2025-08-06T21:52:00Z,refunded
A1742,0905,166.06,9,2025-07-19T06:28:00Z,Pending
A2285,0244,433.7,2,2025-10-15T13:28:00Z,
A3000,0110,376.13,6,2025-09-14T07:23:00Z,
A2543,0211,77.82,,2025-02-14T21:16:00Z,refund
A3924,0203,,9,,PAID
A1386,0935,31.99,5,2025-07-07T04:53:00Z,Paid
A4301,0021,,5,2025-04-18T19:34:00Z,Pending
A1532,0265,293.92,7,2025-09-13T11:38:00Z,PAID
A4343,0143,,6,2025-08-18T18:21:00Z,paid
A2943,0302,231.6,,,paid
A3634,0082,196.56,,2025-12-08T22:57:00Z,refunded
A2701,0626,419.71,1,2025-04-09T16:22:00Z,Pending
A1517,0180,42.99,8,2025-09-01T17:29:00Z,Refunded
A4532,0790,136.86,3,2025-05-11T23:05:00Z,refund
A1353,0266,265.26,7,2025-02-02T21:41:00Z,
A4030,0590,54.75,4,2025-01-02T05:07:00Z,refunded
A2108,0995,95.59,,2025-01-18T08:26:00Z,refunded
